county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","ALIANȚA U.S.R. PLUS-voturi","ALIANȚA U.S.R. PLUS-mandate-faza-1","ALIANȚA U.S.R. PLUS-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-voturi","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-1","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-voturi","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-1","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-2","VASILE NICUŞOR-VASILE-voturi","VASILE NICUŞOR-VASILE-mandate-faza-1","VASILE NICUŞOR-VASILE-mandate-faza-2","LAZĂR MARIANA-voturi","LAZĂR MARIANA-mandate-faza-1","LAZĂR MARIANA-mandate-faza-2","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL SOCIALIST ROMÂN-mandate-faza-1","PARTIDUL SOCIALIST ROMÂN-mandate-faza-2","BĂLAN MARIUS-voturi","BĂLAN MARIUS-mandate-faza-1","BĂLAN MARIUS-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","MARCU IULIAN-ADRIAN-voturi","MARCU IULIAN-ADRIAN-mandate-faza-1","MARCU IULIAN-ADRIAN-mandate-faza-2","LUPU ROMICĂ-voturi","LUPU ROMICĂ-mandate-faza-1","LUPU ROMICĂ-mandate-faza-2","ALIANȚA PENTRU UNITATEA RROMILOR-voturi","ALIANȚA PENTRU UNITATEA RROMILOR-mandate-faza-1","ALIANȚA PENTRU UNITATEA RROMILOR-mandate-faza-2","NEMŢEANU ROMEO-STERIAN-voturi","NEMŢEANU ROMEO-STERIAN-mandate-faza-1","NEMŢEANU ROMEO-STERIAN-mandate-faza-2","PARTIDUL PRO ROMÂNIA-mandate-g9","PARTIDUL NAȚIONAL LIBERAL-mandate-g8","JORA MIHAIL-voturi","JORA MIHAIL-mandate-faza-1","JORA MIHAIL-mandate-faza-2","ENACHE MARICEL-voturi","ENACHE MARICEL-mandate-faza-1","ENACHE MARICEL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","SÂRBU BOGDAN-IOAN-voturi","SÂRBU BOGDAN-IOAN-mandate-faza-1","SÂRBU BOGDAN-IOAN-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","ŢÎRDEA VASILE-MANUEL-voturi","ŢÎRDEA VASILE-MANUEL-mandate-faza-1","ŢÎRDEA VASILE-MANUEL-mandate-faza-2","LUPU MIHAI-voturi","LUPU MIHAI-mandate-faza-1","LUPU MIHAI-mandate-faza-2","TĂBĂCARU VASILE-voturi","TĂBĂCARU VASILE-mandate-faza-1","TĂBĂCARU VASILE-mandate-faza-2","SANDU CORNEL-voturi","SANDU CORNEL-mandate-faza-1","SANDU CORNEL-mandate-faza-2","SCAFARU LIVIU-voturi","SCAFARU LIVIU-mandate-faza-1","SCAFARU LIVIU-mandate-faza-2","MIHAI PARASCHIV-VASILICĂ-voturi","MIHAI PARASCHIV-VASILICĂ-mandate-faza-1","MIHAI PARASCHIV-VASILICĂ-mandate-faza-2","PAVEL VASILICĂ-DANIEL-voturi","PAVEL VASILICĂ-DANIEL-mandate-faza-1","PAVEL VASILICĂ-DANIEL-mandate-faza-2","HRIŢCU GHEORGHE-voturi","HRIŢCU GHEORGHE-mandate-faza-1","HRIŢCU GHEORGHE-mandate-faza-2","ARTENE DUMITRU-voturi","ARTENE DUMITRU-mandate-faza-1","ARTENE DUMITRU-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","PARTIDUL PRO ROMÂNIA-mandate-g8","AXINTE DAN PAUL-voturi","AXINTE DAN PAUL-mandate-faza-1","AXINTE DAN PAUL-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2"
39,VASLUI,OŞEŞTI,165130,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:41:29",2382,2348,0,15,19,1206,1173,0,15,18,1058,148,2600,1394,52,74,84,76,438,5,1,439,5,1,0,0,0,116,1,0,27,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,PĂDURENI,165185,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:51:08",3151,3110,0,16,25,1405,1364,0,16,25,1322,83,3500,2095,66,92,105,98,857,8,1,419,4,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,PERIENI,165274,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:09:03",3017,2991,2,22,2,1661,1637,0,22,2,1518,143,3300,1639,75,106,121,103,246,2,0,397,3,1,52,0,0,703,6,1,70,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,POCHIDIA,167311,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:37:59",1396,1329,0,31,36,902,835,0,31,36,832,70,2700,1798,41,58,66,70,502,7,0,63,0,1,212,3,0,0,0,0,27,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,POGANA,165416,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:11:25",2543,2478,2,23,40,1452,1388,1,23,40,1338,114,2700,1248,66,93,107,98,402,4,0,588,6,0,0,0,0,210,2,0,0,0,0,63,0,0,0,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,POGONEŞTI,167259,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:50:51",1408,1336,0,35,37,875,804,0,35,36,804,71,1500,625,40,56,64,66,279,4,0,158,2,0,27,0,0,131,1,1,32,0,0,160,2,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,POIENEŞTI,165336,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:25:15",2409,2272,0,98,39,1453,1316,0,98,39,1357,96,2501,1048,67,94,108,109,853,7,1,263,2,0,93,0,1,51,0,0,65,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,PUIEŞTI,165470,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:00:48",3623,3531,0,84,8,1980,1888,0,84,8,1805,175,4900,2920,90,126,144,132,381,2,1,198,1,0,54,0,0,381,2,1,251,1,1,316,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,PUNGEŞTI,165611,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:22:41",2169,2111,0,42,16,1412,1354,0,42,16,1293,119,2800,1388,64,90,103,89,340,3,1,226,2,0,117,1,0,93,1,0,88,0,0,251,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,1,0,0,0,0,0,0,0
39,VASLUI,PUŞCAŞI,167320,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:23:52",2989,2881,0,37,71,1389,1286,0,37,66,1285,104,3300,1911,64,89,102,98,744,7,1,218,2,0,107,1,0,96,0,1,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,RAFAILA,167240,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:09:41",1497,1466,1,1,29,784,753,1,1,29,711,73,1600,816,35,49,56,64,561,8,1,59,0,1,43,0,0,9,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,VASLUI,REBRICEA,165719,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:24:24",2775,2732,0,26,17,1415,1372,0,26,17,1283,132,3007,1592,64,89,102,91,670,7,0,438,4,1,79,0,1,0,0,0,63,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ROŞIEŞTI,165817,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:47:42",2620,2503,2,51,64,1496,1380,1,51,64,1405,91,2800,1294,70,98,112,104,672,6,0,156,1,1,0,0,0,532,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,SOLEŞTI,165899,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:30:14",2894,2840,0,29,25,1468,1419,0,29,20,1350,118,3200,1732,67,94,108,98,851,8,1,278,2,1,152,1,0,35,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,STĂNILEŞTI,165979,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:50:57",4322,4237,1,45,39,2226,2142,0,45,39,2082,144,4700,2474,104,145,166,126,943,7,1,773,6,0,37,0,0,79,0,0,178,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
39,VASLUI,"ŞTEFAN CEL MARE",166057,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:10:07",2773,2731,0,13,29,1582,1543,0,13,26,1533,49,3000,1418,76,107,122,115,1301,11,0,201,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ŞULETEA,166137,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:14:10",1935,1762,0,101,72,1253,1080,0,101,72,1158,95,2000,747,57,81,92,99,566,5,1,192,1,1,30,0,0,79,0,1,31,0,0,260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TĂCUTA,166235,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:51:19",2455,2421,0,31,3,1297,1263,0,31,3,1206,91,2700,1403,60,84,96,88,394,4,0,595,6,1,59,0,0,0,0,0,158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TANACU,166182,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:33:47",1553,1544,0,9,0,702,693,0,9,0,664,38,1700,998,33,46,53,60,274,4,1,255,4,0,88,1,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TĂTĂRANI,166315,2,FINAL,UAT,CL,CL_CE,"2020-10-03 11:47:34",1346,1303,1,30,12,784,741,1,30,12,719,65,1700,916,35,50,57,60,236,3,1,187,3,0,37,0,1,36,0,0,37,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,1
39,VASLUI,TODIREŞTI,166413,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:57:13",2624,2576,2,42,4,1270,1224,0,42,4,1193,77,2800,1530,59,83,95,87,741,8,0,225,2,1,97,1,0,72,0,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,TUTOVA,166529,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:18:27",3104,3044,4,41,15,1537,1481,0,41,15,1441,96,3400,1863,72,100,115,95,928,9,1,312,3,0,13,0,0,57,0,0,65,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VĂLENI,166636,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:36:39",4302,4284,0,9,9,1611,1593,0,9,9,1467,144,4530,2919,73,102,117,95,200,2,0,771,8,1,366,3,1,42,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VETRIŞOAIA,166672,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:42:09",2458,2319,1,11,127,1304,1167,0,11,126,1239,65,2700,1396,61,86,99,90,187,2,0,995,11,0,26,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VIIŞOARA,166707,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:25:23",1418,1298,0,62,58,836,716,0,62,58,789,47,1500,664,39,55,63,71,581,8,0,111,1,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VINDEREI,166770,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:04:22",3182,3125,0,32,25,1592,1535,0,32,25,1477,115,3400,1808,73,103,118,113,337,2,1,129,1,0,0,0,0,1011,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VOINEŞTI,166869,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:53:00",2788,2751,0,36,1,1620,1583,0,36,1,1470,150,3000,1380,73,102,117,108,917,8,0,402,3,1,95,0,1,22,0,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VULTUREŞTI,166985,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:21:39",1776,1753,0,19,4,1050,1027,0,19,4,985,65,1865,815,49,68,78,85,394,4,1,178,2,0,18,0,0,317,3,1,26,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,VUTCANI,167035,1,FINAL,UAT,CL,CL_CE,"2020-09-28 02:39:01",1486,1383,1,24,78,730,629,0,24,77,686,44,1600,870,34,48,54,61,580,9,1,92,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ZĂPODENI,167071,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:13:51",3321,3212,2,44,63,1624,1525,1,44,54,1494,130,3500,1876,74,104,119,107,815,7,0,506,4,1,70,0,0,24,0,0,0,0,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,VASLUI,ZORLENI,167179,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:58:48",7708,7664,2,41,1,3434,3392,0,41,1,3181,253,8400,4966,159,222,254,202,2221,10,1,264,1,0,265,1,0,59,0,0,285,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
