county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-voturi","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-mandate-faza-1","ALIANȚA UNIUNEA SALVAȚI ROMÂNIA PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (ALIANȚA USR PLUS)-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PÂCLEANU MARIN-voturi","PÂCLEANU MARIN-mandate-faza-1","PÂCLEANU MARIN-mandate-faza-2","PARTIDUL PRO ROMÂNIA-mandate-g9","PARTIDUL MIȘCAREA POPULARĂ-mandate-g9","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-g9","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-voturi","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-1","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-faza-2","PARTIDUL ADER LA DEMOCRAŢIE, EDUCAŢIE ŞI RECONSTRUCŢIE-mandate-g9","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-voturi","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-1","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-2","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-g9","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","GROSU ROMEO-voturi","GROSU ROMEO-mandate-faza-1","GROSU ROMEO-mandate-faza-2","ŞERBAN STELICĂ-voturi","ŞERBAN STELICĂ-mandate-faza-1","ŞERBAN STELICĂ-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","BRĂTILĂ RĂZVAN-POMPILIU-voturi","BRĂTILĂ RĂZVAN-POMPILIU-mandate-faza-1","BRĂTILĂ RĂZVAN-POMPILIU-mandate-faza-2","ALIANȚA PSD-PRO RÂMNICU SĂRAT-voturi","ALIANȚA PSD-PRO RÂMNICU SĂRAT-mandate-faza-1","ALIANȚA PSD-PRO RÂMNICU SĂRAT-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","GRAMA MARIANA-voturi","GRAMA MARIANA-mandate-faza-1","GRAMA MARIANA-mandate-faza-2","CONSTANTINESCU FLORIN-NICOLAE-voturi","CONSTANTINESCU FLORIN-NICOLAE-mandate-faza-1","CONSTANTINESCU FLORIN-NICOLAE-mandate-faza-2","PARTIDUL INIȚIATIVA PĂTÂRLAGELE-voturi","PARTIDUL INIȚIATIVA PĂTÂRLAGELE-mandate-faza-1","PARTIDUL INIȚIATIVA PĂTÂRLAGELE-mandate-faza-2","MARIN SORIN-voturi","MARIN SORIN-mandate-faza-1","MARIN SORIN-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","BARDAŞ CORNELIU-RĂZVAN-voturi","BARDAŞ CORNELIU-RĂZVAN-mandate-faza-1","BARDAŞ CORNELIU-RĂZVAN-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","MARTAC VASILE-voturi","MARTAC VASILE-mandate-faza-1","MARTAC VASILE-mandate-faza-2","ILIE IONUŢ-VASILE-voturi","ILIE IONUŢ-VASILE-mandate-faza-1","ILIE IONUŢ-VASILE-mandate-faza-2","POŞIRCĂ CONSTANTIN-voturi","POŞIRCĂ CONSTANTIN-mandate-faza-1","POŞIRCĂ CONSTANTIN-mandate-faza-2"
10,BUZĂU,COZIENI,46554,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:19:02",1665,1564,0,94,7,930,829,0,94,7,881,49,1741,811,44,61,70,80,85,1,0,645,8,0,0,0,0,151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,FLORICA,50564,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:53:40",1069,1015,1,29,24,717,663,1,29,24,667,50,1143,426,33,46,53,70,0,0,0,481,6,1,32,0,0,107,1,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,GĂLBINAŞI,46769,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:03:50",3653,3513,4,97,39,2358,2220,2,97,39,2251,107,3840,1482,112,157,180,173,0,0,0,1356,7,1,137,0,1,381,2,0,377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,GHERĂSENI,46803,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:40:21",2773,2713,0,41,19,1743,1683,0,41,19,1629,114,3007,1264,81,114,130,122,169,1,0,976,8,0,197,1,1,110,0,1,39,0,0,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,GHERGHEASA,46830,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:00:53",1801,1672,0,22,107,1225,1096,0,22,107,1165,60,1963,738,58,81,93,101,0,0,0,990,9,1,0,0,0,52,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"GLODEANU SĂRAT",46867,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:37:31",3157,3109,0,21,27,2190,2142,0,21,27,2019,171,3570,1380,100,141,161,155,729,4,1,1065,6,1,0,0,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,GLODEANU-SILIŞTEA,46910,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:58:59",2907,2749,0,134,24,1820,1662,0,134,24,1691,129,3088,1268,84,118,135,121,57,0,0,1388,11,0,0,0,0,196,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,GREBĂNU,47006,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:57:20",4591,4261,1,233,96,2963,2634,0,233,96,2801,162,4736,1773,140,196,224,175,66,0,0,1664,9,1,60,0,0,225,1,0,737,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"GURA TEGHII",47079,2,FINAL,UAT,CL,CL_CE,"2020-10-01 18:46:13",2803,2740,2,18,43,1874,1814,0,18,42,1761,113,3079,1205,88,123,140,126,841,6,1,411,3,0,0,0,0,389,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,LARGU,47159,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:15:11",1257,1242,0,14,1,846,831,0,14,1,795,51,1364,518,39,55,63,82,31,0,0,402,4,1,0,0,0,339,4,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,LOPĂTARI,47186,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:46:29",2892,2750,2,31,109,1867,1739,0,31,97,1767,99,3183,1317,88,123,141,128,57,0,0,621,4,1,0,0,0,297,2,0,0,0,0,755,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,LUCIU,47300,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:23:42",2199,2193,0,6,0,1205,1199,0,6,0,1135,70,2416,1211,56,79,90,99,0,0,0,1033,10,0,0,0,0,61,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,MĂGURA,47337,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:23:16",1720,1651,0,13,56,1237,1168,0,13,56,1187,50,1878,641,59,83,94,108,69,0,1,985,9,0,0,0,0,96,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,MÂNZĂLEŞTI,47630,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:09:35",1874,1795,2,35,42,1203,1126,0,35,42,1122,81,2028,825,56,78,89,95,70,0,1,740,7,1,0,0,0,111,1,0,133,1,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,MĂRĂCINENI,47373,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:20:25",7373,7318,5,39,11,3772,3722,0,39,11,3621,151,8132,4360,181,253,289,217,167,0,0,2651,12,0,55,0,0,320,1,1,128,0,0,0,0,0,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,MĂRGĂRITEŞTI,47417,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:25:50",546,505,0,7,34,407,366,0,7,34,375,32,556,149,18,26,30,37,104,2,1,230,6,0,13,0,0,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,MEREI,47453,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:39:10",5581,5432,4,111,34,3061,2916,0,111,34,2926,135,6092,3031,146,204,234,177,248,1,0,1657,9,0,470,2,1,286,1,1,96,0,0,60,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,MIHĂILEŞTI,47578,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:18:39",1643,1540,0,41,62,1186,1083,0,41,62,1077,109,1764,578,53,75,86,97,308,3,0,635,6,1,0,0,0,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"MOVILA BANULUI",47774,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:12:29",2008,1914,2,25,67,1334,1242,0,25,67,1222,111,2207,874,61,85,97,107,0,0,0,855,7,1,0,0,0,325,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"MUNICIPIUL BUZĂU",44818,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:57:13",107229,106448,71,656,54,38906,38197,0,656,53,37570,1330,120195,81238,1878,2629,3005,1452,2433,1,1,23087,15,1,1793,0,0,5204,3,0,1179,0,0,2673,1,1,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:29:44",31920,31630,20,237,33,13831,13561,0,237,33,13248,537,35529,21706,662,927,1059,605,1376,2,0,0,0,0,297,0,0,3666,6,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,6463,10,1,343,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,MURGEŞTI,47818,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:14:26",754,725,0,19,10,575,546,0,19,10,526,49,800,225,26,36,42,56,122,2,0,305,5,1,0,0,0,22,0,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,NĂENI,47854,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:30:27",1436,1269,4,136,27,1107,944,0,136,27,984,113,1419,313,49,68,78,0,367,4,0,350,3,1,52,0,1,121,1,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,ODĂILE,48021,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:33:57",615,586,0,14,15,419,390,0,14,15,395,24,660,241,19,27,31,43,0,0,0,264,6,0,7,0,0,43,1,0,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"ORAŞ NEHOIU",47916,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:37:15",8583,8254,5,143,181,6110,5783,3,143,181,5861,249,9816,3705,293,410,468,321,489,1,0,3079,9,1,71,0,0,1505,4,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"ORAŞ PĂTÂRLAGELE",48325,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:38:31",6279,6197,6,73,3,3584,3508,0,73,3,3370,209,6864,3285,168,235,269,224,238,1,0,1808,8,0,0,0,0,294,1,0,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"ORAŞ POGOANELE",48744,1,FINAL,UAT,CL,CL_CE,"2020-09-28 13:36:42",5911,5616,1,76,218,3840,3546,0,76,218,3574,266,6433,2593,178,250,285,238,230,0,1,1593,6,1,295,1,0,716,3,0,740,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,PADINA,48138,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:26:36",3142,3114,1,27,0,1415,1387,1,27,0,1269,144,3456,2043,63,88,101,97,168,1,1,381,3,1,0,0,0,622,6,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,PĂNĂTĂU,48227,1,FINAL,UAT,CL,CL_CE,"2020-09-28 02:40:15",1919,1910,0,9,0,1024,1015,0,9,0,967,57,2108,1084,48,67,77,87,81,0,1,809,9,0,0,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,PARDOŞI,48165,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:08:32",353,303,0,38,12,301,251,0,38,12,294,7,341,40,14,20,23,14,0,0,0,137,4,0,0,0,0,151,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,PÂRSCOV,48557,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:36:33",4594,4445,1,124,24,2403,2256,0,124,23,2238,161,4954,2551,111,156,179,128,83,0,0,910,7,0,539,4,0,479,3,1,87,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,PIETROASELE,48487,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:45:47",2730,2671,3,16,40,1402,1344,2,16,40,1347,55,2941,1538,67,94,107,103,424,4,0,726,7,0,0,0,0,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,PODGORIA,48682,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:19:30",2587,2506,0,29,52,1402,1321,0,29,52,1322,76,2810,1412,66,92,105,101,60,0,0,1055,10,1,0,0,0,163,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,"POŞTA CÂLNĂU",48771,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:02:56",5009,4883,7,38,81,2844,2724,2,38,80,2698,146,5497,2653,134,188,215,174,269,1,0,1555,8,1,135,0,1,325,1,1,334,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,PUIEŞTI,48842,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:30:16",2937,2893,2,33,9,1569,1527,0,33,9,1414,153,3224,1657,70,98,113,104,125,1,0,207,1,1,86,0,1,410,3,1,534,5,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,RACOVIŢENI,48922,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:05:08",1056,1015,1,27,13,752,711,1,27,13,677,75,1136,384,33,47,54,70,144,2,0,347,4,1,73,1,0,27,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,RÂMNICELU,48968,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:56:49",3570,3451,1,118,0,2444,2325,1,118,0,2282,162,3790,1346,114,159,182,152,720,4,1,805,5,1,44,0,0,617,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,ROBEASCA,49019,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:31:01",844,769,0,10,65,476,401,0,10,65,437,39,921,445,21,30,34,46,60,1,0,320,6,1,39,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,BUZĂU,RUŞEŢU,49046,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:09:53",3027,2986,1,32,8,2011,1970,1,32,8,1890,121,3294,1283,94,132,151,131,118,0,1,765,5,1,105,0,1,573,4,0,72,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0
