county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","MĂRGĂRIT GHEORGHE-voturi","MĂRGĂRIT GHEORGHE-mandate-faza-1","MĂRGĂRIT GHEORGHE-mandate-faza-2","CUCORANU COSMIN-DĂNUŢ-voturi","CUCORANU COSMIN-DĂNUŢ-mandate-faza-1","CUCORANU COSMIN-DĂNUŢ-mandate-faza-2","ŞERBAN ION-voturi","ŞERBAN ION-mandate-faza-1","ŞERBAN ION-mandate-faza-2","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-voturi","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-1","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","POCORA NICOLAE-voturi","POCORA NICOLAE-mandate-faza-1","POCORA NICOLAE-mandate-faza-2","COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA-mandate-g8","MITITELU ION-voturi","MITITELU ION-mandate-faza-1","MITITELU ION-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","MATETOVICI MIRCEA-voturi","MATETOVICI MIRCEA-mandate-faza-1","MATETOVICI MIRCEA-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","STOICA MARIUS-voturi","STOICA MARIUS-mandate-faza-1","STOICA MARIUS-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR-voturi","PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR-mandate-faza-2","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-1","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-mandate-faza-2","DIMA VIOREL-voturi","DIMA VIOREL-mandate-faza-1","DIMA VIOREL-mandate-faza-2","ISTRATE VIOREL-voturi","ISTRATE VIOREL-mandate-faza-1","ISTRATE VIOREL-mandate-faza-2","FIRSA IVAN-voturi","FIRSA IVAN-mandate-faza-1","FIRSA IVAN-mandate-faza-2","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-voturi","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-1","PARTIDUL LIBERTATE, UNITATE ȘI SOLIDARITATE-mandate-faza-2","BÂRSAN MIHAI-voturi","BÂRSAN MIHAI-mandate-faza-1","BÂRSAN MIHAI-mandate-faza-2","PARTIDUL DREAPTA LIBERALĂ-voturi","PARTIDUL DREAPTA LIBERALĂ-mandate-faza-1","PARTIDUL DREAPTA LIBERALĂ-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2","BORŢUN ŞTEFAN-voturi","BORŢUN ŞTEFAN-mandate-faza-1","BORŢUN ŞTEFAN-mandate-faza-2","JIANU DANIEL-voturi","JIANU DANIEL-mandate-faza-1","JIANU DANIEL-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","ALIANȚA ELECTORALĂ MIȘCAREA PATRIOȚILOR ROMÂNI (MPR)-voturi","ALIANȚA ELECTORALĂ MIȘCAREA PATRIOȚILOR ROMÂNI (MPR)-mandate-faza-1","ALIANȚA ELECTORALĂ MIȘCAREA PATRIOȚILOR ROMÂNI (MPR)-mandate-faza-2","COJOCARU VLAD-voturi","COJOCARU VLAD-mandate-faza-1","COJOCARU VLAD-mandate-faza-2","MUNTEANU CERASELA-RAMONA-IONELA-voturi","MUNTEANU CERASELA-RAMONA-IONELA-mandate-faza-1","MUNTEANU CERASELA-RAMONA-IONELA-mandate-faza-2","FILIP ALEXANDRU-voturi","FILIP ALEXANDRU-mandate-faza-1","FILIP ALEXANDRU-mandate-faza-2","MARTIN VASILE-voturi","MARTIN VASILE-mandate-faza-1","MARTIN VASILE-mandate-faza-2","DĂINEANU VASILICĂ-voturi","DĂINEANU VASILICĂ-mandate-faza-1","DĂINEANU VASILICĂ-mandate-faza-2","IONAŞCU COSTICĂ-voturi","IONAŞCU COSTICĂ-mandate-faza-1","IONAŞCU COSTICĂ-mandate-faza-2"
38,TULCEA,CIUCUROVA,160225,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:54:48",1723,1702,0,19,2,953,932,0,19,2,837,116,1862,909,41,58,66,72,374,5,0,116,1,1,40,0,0,0,0,0,245,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,CRIŞAN,160261,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:20:38",1017,981,3,16,17,739,706,0,16,17,695,44,1085,346,34,48,55,71,184,2,1,183,2,1,97,1,0,22,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,28,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,DĂENI,160305,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:49:16",1664,1617,0,19,28,1054,1007,0,19,28,997,57,1785,731,49,69,79,87,605,6,1,359,4,0,5,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,DOROBANŢU,160323,1,FINAL,UAT,CL,CL_CE,"2020-09-28 03:45:56",1140,1086,0,24,30,686,632,0,24,30,638,48,1188,502,31,44,51,69,184,2,1,297,4,0,15,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,FRECĂŢEI,160387,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:24:39",3144,2993,4,58,89,1535,1390,0,58,87,1469,66,3284,1749,73,102,117,96,153,1,0,943,9,1,37,0,0,83,0,0,156,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,GRECI,160430,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:13:46",4323,4280,2,20,21,1845,1804,0,20,21,1729,116,4709,2864,86,121,138,96,939,9,1,509,5,0,42,0,0,53,0,0,77,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,GRINDU,160458,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:53:11",1231,1115,0,48,68,754,638,0,48,68,715,39,1215,461,35,50,57,79,391,4,1,76,0,1,151,1,1,0,0,0,58,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,HAMCEARCA,160476,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:14:10",1172,1076,0,56,40,787,691,0,56,40,752,35,1182,395,37,52,60,82,356,4,0,293,3,1,97,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,HORIA,160528,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:36:29",1225,1137,0,51,37,796,708,0,51,37,751,45,1237,441,37,52,60,83,221,2,1,414,4,1,62,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,I.C.BRĂTIANU,161525,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:40:10",1012,954,0,53,5,702,644,0,53,5,652,50,1034,332,32,45,52,62,165,2,1,120,1,1,24,0,0,24,0,0,23,0,0,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0,0,0,0,58,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,IZVOARELE,160564,1,FINAL,UAT,CL,CL_CE,"2020-09-28 17:21:30",1688,1523,1,43,121,1131,995,0,43,93,1078,53,1886,755,53,75,86,90,687,7,1,312,3,0,41,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,JIJILA,160617,1,FINAL,UAT,CL,CL_CE,"2020-09-28 09:21:24",4530,4507,0,9,14,2256,2233,0,9,14,2115,141,4976,2720,105,148,169,122,962,7,1,766,6,0,51,0,0,133,0,0,113,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,JURILOVCA,160644,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:49:52",3669,3636,4,26,3,1861,1832,0,26,3,1753,108,4009,1648,87,122,140,121,235,1,1,1346,11,0,55,0,0,0,0,0,33,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,LUNCAVIŢA,160680,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:21:23",3546,3493,2,28,23,1633,1582,0,28,23,1457,176,3857,2224,72,101,116,102,531,5,0,305,2,1,492,4,1,40,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,MAHMUDIA,160724,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:43:15",2180,2133,1,13,33,1217,1171,0,13,33,1154,61,2371,1156,57,80,92,93,259,2,1,700,7,0,27,0,0,43,0,0,70,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,MALIUC,160779,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:13:38",811,770,0,27,14,522,481,0,27,14,490,24,839,325,24,34,39,54,335,6,0,82,1,1,45,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,"MIHAI BRAVU",160831,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:46:56",2190,2089,5,49,47,1210,1114,0,49,47,1113,97,2330,1120,55,77,89,93,265,2,1,689,7,0,38,0,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,"MIHAIL KOGĂLNICEANU",160877,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:30:07",2606,2521,3,15,67,1570,1487,1,15,67,1477,92,2812,1243,73,103,118,101,460,4,1,860,8,0,68,0,0,26,0,0,17,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,"MUNICIPIUL TULCEA",159614,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:54:19",71867,71061,204,451,151,26350,25751,3,451,145,25544,775,78197,51651,1277,1788,2043,1063,9343,8,1,7596,7,0,1507,1,0,1940,1,1,549,0,0,614,0,0,0,0,0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,1,1,0,0,0,0,0,0,0,0,0,268,0,0,356,0,0,354,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,MURIGHIOL,160911,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:53:19",2893,2843,2,43,5,1595,1547,0,43,5,1495,100,3108,1513,74,104,119,106,605,5,1,191,1,1,268,2,0,0,0,0,0,0,0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,NALBANT,160993,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:32:02",2137,2072,2,29,34,1152,1089,0,29,34,1092,60,2266,1094,54,76,87,96,557,5,1,174,1,1,197,2,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,TULCEA,NICULIŢEL,161035,1,FINAL,UAT,CL,CL_CE,"2020-09-28 08:04:20",3764,3714,2,30,18,1751,1702,1,30,18,1650,101,4105,2354,82,115,132,123,363,2,1,673,5,0,187,1,1,41,0,0,100,0,1,286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
