county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-mandate-faza-2","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-1","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL CIVIC MAGHIAR-voturi","PARTIDUL CIVIC MAGHIAR-mandate-faza-1","PARTIDUL CIVIC MAGHIAR-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-g8","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ALIANȚA USR PLUS-voturi","ALIANȚA USR PLUS-mandate-faza-1","ALIANȚA USR PLUS-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","BOTA NICOLAE-FLORIN-voturi","BOTA NICOLAE-FLORIN-mandate-faza-1","BOTA NICOLAE-FLORIN-mandate-faza-2","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-mandate-faza-1","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU MIHALACHE-mandate-faza-2","GĂLE VASILE-voturi","GĂLE VASILE-mandate-faza-1","GĂLE VASILE-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","CIORĂ VASILE-voturi","CIORĂ VASILE-mandate-faza-1","CIORĂ VASILE-mandate-faza-2","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-voturi","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-1","PARTIDUL FORȚA IDENTITĂȚII NAȚIONALE-mandate-faza-2","NONN ARPAD-ERNEST-voturi","NONN ARPAD-ERNEST-mandate-faza-1","NONN ARPAD-ERNEST-mandate-faza-2","IONUCZ TIBERIU-ANTON-voturi","IONUCZ TIBERIU-ANTON-mandate-faza-1","IONUCZ TIBERIU-ANTON-mandate-faza-2","CĂVĂŞAN EMIL-DANIEL-voturi","CĂVĂŞAN EMIL-DANIEL-mandate-faza-1","CĂVĂŞAN EMIL-DANIEL-mandate-faza-2","SAS IOAN-voturi","SAS IOAN-mandate-faza-1","SAS IOAN-mandate-faza-2","MOIŞ GHEORGHE-voturi","MOIŞ GHEORGHE-mandate-faza-1","MOIŞ GHEORGHE-mandate-faza-2","POP VASILE-voturi","POP VASILE-mandate-faza-1","POP VASILE-mandate-faza-2","MIHOC VASILE-voturi","MIHOC VASILE-mandate-faza-1","MIHOC VASILE-mandate-faza-2","OROS ADRIAN-IONEL-voturi","OROS ADRIAN-IONEL-mandate-faza-1","OROS ADRIAN-IONEL-mandate-faza-2","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-1","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","MAG MARINEL-DUMITRU-voturi","MAG MARINEL-DUMITRU-mandate-faza-1","MAG MARINEL-DUMITRU-mandate-faza-2","ALIANȚA ELECTORALĂ ""PSD+ALDE""-voturi","ALIANȚA ELECTORALĂ ""PSD+ALDE""-mandate-faza-1","ALIANȚA ELECTORALĂ ""PSD+ALDE""-mandate-faza-2","CIUTĂ ILIE-voturi","CIUTĂ ILIE-mandate-faza-1","CIUTĂ ILIE-mandate-faza-2","RACOLŢA IOAN-SORIN-voturi","RACOLŢA IOAN-SORIN-mandate-faza-1","RACOLŢA IOAN-SORIN-mandate-faza-2","PARTIDUL NOUA ROMÂNIE-voturi","PARTIDUL NOUA ROMÂNIE-mandate-faza-1","PARTIDUL NOUA ROMÂNIE-mandate-faza-2","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-mandate-faza-1","PARTIDUL RE:START ROMÂNIA-mandate-faza-2","ZSIDO LORANT-GABOR-voturi","ZSIDO LORANT-GABOR-mandate-faza-1","ZSIDO LORANT-GABOR-mandate-faza-2","LUDRÓCZKI ALEXANDRU-voturi","LUDRÓCZKI ALEXANDRU-mandate-faza-1","LUDRÓCZKI ALEXANDRU-mandate-faza-2","DOBRA CONSTANTIN-voturi","DOBRA CONSTANTIN-mandate-faza-1","DOBRA CONSTANTIN-mandate-faza-2","ANIŢAS IOAN-voturi","ANIŢAS IOAN-mandate-faza-1","ANIŢAS IOAN-mandate-faza-2","SIMON LEVENTE-voturi","SIMON LEVENTE-mandate-faza-1","SIMON LEVENTE-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","TUNS IONEL-voturi","TUNS IONEL-mandate-faza-1","TUNS IONEL-mandate-faza-2","SOLOMEŞ IACOB-voturi","SOLOMEŞ IACOB-mandate-faza-1","SOLOMEŞ IACOB-mandate-faza-2","ALIANȚA ELECTORALĂ ""PSD+ALDE+PRO""-voturi","ALIANȚA ELECTORALĂ ""PSD+ALDE+PRO""-mandate-faza-1","ALIANȚA ELECTORALĂ ""PSD+ALDE+PRO""-mandate-faza-2","KONTZ ZOLTAN-voturi","KONTZ ZOLTAN-mandate-faza-1","KONTZ ZOLTAN-mandate-faza-2","ALIANȚA ELECTORALĂ ""ALDE+PRO""-voturi","ALIANȚA ELECTORALĂ ""ALDE+PRO""-mandate-faza-1","ALIANȚA ELECTORALĂ ""ALDE+PRO""-mandate-faza-2","GYAKON-VAGNER VICTOR-voturi","GYAKON-VAGNER VICTOR-mandate-faza-1","GYAKON-VAGNER VICTOR-mandate-faza-2","BUZILĂ RADU-VASILE-voturi","BUZILĂ RADU-VASILE-mandate-faza-1","BUZILĂ RADU-VASILE-mandate-faza-2","PARTIDUL VERDE-mandate-g9","ALIANȚA VIILE SATU MARE PNL-USR-voturi","ALIANȚA VIILE SATU MARE PNL-USR-mandate-faza-1","ALIANȚA VIILE SATU MARE PNL-USR-mandate-faza-2","PINTEA TIBERIU-voturi","PINTEA TIBERIU-mandate-faza-1","PINTEA TIBERIU-mandate-faza-2"
32,"SATU MARE",CĂMIN,179677,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:29:57",1160,1117,3,17,23,806,764,2,17,23,788,18,1251,445,39,55,63,87,244,2,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CĂPLENI,136553,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:13:48",2663,2604,3,8,48,1483,1427,0,8,48,1453,30,2923,1440,72,101,116,103,946,9,0,0,0,0,8,0,0,21,0,0,0,0,0,0,0,0,396,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CĂUAŞ,137292,1,FINAL,UAT,CL,CL_CE,"2020-09-28 01:48:51",2077,1999,1,63,14,1273,1195,1,63,14,1185,88,2207,934,59,82,94,97,387,3,1,0,0,0,43,0,0,225,2,0,37,0,0,198,2,0,0,0,0,0,0,0,0,31,0,0,190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CEHAL,137363,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:07:30",1331,1223,3,34,71,956,851,2,34,69,926,30,1424,468,46,64,74,84,192,2,0,0,0,0,0,0,0,442,5,0,0,0,0,218,2,1,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CERTEZE,137407,1,FINAL,UAT,CL,CL_CE,"2020-09-28 14:22:12",5011,4941,0,28,42,1999,1933,0,28,38,1809,190,5425,3426,90,126,144,89,0,0,0,0,0,0,68,0,0,170,1,1,85,0,0,401,4,1,0,0,0,0,0,0,0,297,3,0,60,0,0,90,1,0,0,0,0,0,0,0,67,0,0,31,0,0,0,0,0,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,104,1,0,100,1,0,66,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CIUMEŞTI,179882,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:46:32",1158,1114,0,16,28,706,662,0,16,28,673,33,1219,513,33,47,53,71,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,485,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CRAIDOROLŢ,137443,2,FINAL,UAT,CL,CL_CE,"2020-10-01 14:17:08",1675,1656,4,14,1,882,867,0,14,1,773,109,1820,938,38,54,61,65,147,2,0,0,0,0,103,1,1,274,4,0,0,0,0,200,3,0,17,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CRUCIŞOR,137504,1,FINAL,UAT,CL,CL_CE,"2020-09-28 12:11:37",2151,2074,1,19,57,1376,1300,0,19,57,1280,96,2307,931,64,89,102,106,0,0,0,0,0,0,313,2,1,284,2,1,59,0,0,306,2,1,0,0,0,0,0,0,0,114,1,0,94,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",CULCIU,137540,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:09:10",3424,3328,6,24,66,1863,1771,2,24,66,1753,110,3665,1802,87,122,140,123,852,6,1,0,0,0,63,0,0,323,2,0,92,0,1,342,2,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",DOBA,137611,1,FINAL,UAT,CL,CL_CE,"2020-09-28 10:29:46",2433,2370,3,42,18,1370,1310,0,42,18,1252,118,2648,1278,62,87,100,95,217,2,0,0,0,0,81,0,1,169,1,1,300,3,0,403,4,0,0,0,0,0,0,0,0,68,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",DOROLŢ,137675,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:19:53",3188,3109,11,16,52,1972,1903,1,16,52,1897,75,3449,1477,94,132,151,145,1543,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",FOIENI,137728,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:24:03",1612,1607,5,0,0,749,749,0,0,0,726,23,1768,1019,36,50,58,66,598,9,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","GHERŢA MICĂ",137746,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:17:08",2836,2788,1,12,35,1027,980,0,12,35,935,92,3106,2079,46,65,74,69,0,0,0,0,0,0,81,1,0,318,4,1,0,0,0,325,4,1,0,0,0,0,0,0,0,174,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",HALMEU,137764,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:54:59",4141,4046,7,43,45,1805,1716,1,43,45,1664,141,4513,2708,83,116,133,105,709,6,1,0,0,0,317,3,0,110,1,0,353,3,0,97,0,1,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",HODOD,137844,1,FINAL,UAT,CL,CL_CE,"2020-09-28 04:19:11",2252,2152,2,17,81,1135,1037,0,17,81,1083,52,2481,1346,54,75,86,98,759,7,1,0,0,0,140,1,0,125,1,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",HOMOROADE,137899,1,FINAL,UAT,CL,CL_CE,"2020-09-28 06:06:45",1503,1309,0,138,56,1011,817,0,138,56,954,56,1503,493,47,66,76,86,0,0,0,0,0,0,66,0,1,379,4,0,90,1,0,332,3,1,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",LAZURI,137960,1,FINAL,UAT,CL,CL_CE,"2020-09-28 05:01:29",5113,5039,2,36,36,2667,2595,0,36,36,2546,121,5563,2896,127,178,203,156,2027,12,1,0,0,0,0,0,0,165,1,0,44,0,0,94,0,0,149,0,1,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","MEDIEŞU AURIT",138084,1,FINAL,UAT,CL,CL_CE,"2020-09-28 11:18:36",5579,5360,2,131,86,3043,2825,1,131,86,2848,195,6047,3004,142,199,227,176,254,1,0,0,0,0,115,0,0,426,2,0,183,1,0,1522,8,1,0,0,0,0,0,0,0,257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",MICULA,138164,1,FINAL,UAT,CL,CL_CE,"2020-09-28 07:13:24",3222,3175,3,13,31,1451,1407,0,13,31,1329,122,3501,2050,66,93,106,102,596,5,1,0,0,0,19,0,0,109,1,0,0,0,0,206,2,0,128,1,0,183,1,1,0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",MOFTIN,138208,2,FINAL,UAT,CL,CL_CE,"2020-10-01 16:13:36",3583,3471,5,61,46,1882,1774,1,61,46,1666,216,3882,2000,83,116,133,123,232,1,1,0,0,0,0,0,0,0,0,0,34,0,0,325,2,1,0,0,0,98,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","MUNICIPIUL CAREI",136526,2,FINAL,UAT,CL,CL_CE,"2020-10-01 15:27:43",20585,20335,39,157,54,7029,6816,3,157,53,6809,220,22541,15512,340,476,544,295,4288,14,0,0,0,0,204,0,0,782,2,1,110,0,0,538,1,1,0,0,0,0,0,0,0,222,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","MUNICIPIUL SATU MARE",136483,2,FINAL,UAT,CL,CL_CE,"2020-10-01 13:15:08",99949,98668,278,683,320,36860,35877,10,664,309,36031,811,108929,72087,1801,2522,2882,1382,16564,11,1,0,0,0,1475,0,0,4441,3,0,1011,0,0,5877,4,0,290,0,0,0,0,0,0,1277,0,0,4913,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE",ODOREU,138280,2,FINAL,UAT,CL,CL_CE,"2020-10-01 15:30:46",4901,4814,8,29,50,2317,2238,1,29,49,2225,92,5369,3052,111,155,178,132,316,2,0,0,0,0,137,1,0,147,1,0,75,0,0,1380,10,1,0,0,0,0,0,0,0,31,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"SATU MARE","ORAŞ ARDUD",136848,2,FINAL,UAT,CL,CL_CE,"2020-10-03 19:53:12",5906,5819,9,57,21,2555,2476,1,57,21,2406,149,6400,3845,120,168,192,140,340,2,0,0,0,0,243,1,1,595,4,0,64,0,0,927,6,1,0,0,0,0,0,0,0,52,0,0,109,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
