precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LOTREAN ELENA-voturi","PARTIDUL VERDE-voturi","BLOCUL UNITĂȚII NAȚIONALE-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.4",127,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:03",1032,1020,5,6,1,330,323,0,6,1,324,6,1100,770,1,1,0,1,3,4,39,37,2,20,4,1,18,193
34,SIBIU,"ȘCOALA GIMNAZIALĂ NR.4 SIBIU",67,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:32",1336,1320,1,6,9,481,465,1,6,9,471,10,1400,919,15,9,0,3,7,1,66,46,13,5,8,3,153,142
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",116,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:37",1327,1317,1,9,0,444,435,0,9,0,433,11,1500,1056,7,3,1,3,2,0,28,44,6,22,14,2,26,275
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",117,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:09",974,968,0,6,0,279,273,0,6,0,269,10,1100,821,1,1,0,1,4,0,20,27,4,16,9,4,9,173
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",118,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:30",1117,1110,2,5,0,341,336,0,5,0,332,4,1200,864,1,1,0,7,3,4,36,30,5,18,10,2,17,198
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7",119,"MUNICIPIUL MEDIAŞ",143619,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:06:04",958,952,0,6,0,251,245,0,6,0,243,8,1100,849,0,1,0,0,0,0,16,30,8,17,5,1,10,155
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7 CORP A",122,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:39",1208,1196,0,12,0,285,273,0,12,0,262,23,1300,1015,2,2,0,6,3,1,23,45,6,7,5,3,17,142
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7 CORP A",123,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:26",1112,1101,3,8,0,302,294,0,8,0,288,14,1200,898,0,4,0,6,0,0,23,46,7,10,9,4,9,170
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR.7 CORP A",121,"MUNICIPIUL MEDIAŞ",143619,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 22:19:49",1001,990,1,9,1,296,286,0,9,1,290,6,1100,804,2,1,0,6,2,3,23,29,7,16,4,6,12,179
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",28,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:45",1165,1162,0,3,0,427,424,0,3,0,419,8,1200,773,18,5,0,4,4,1,54,29,9,1,6,7,114,167
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",30,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:09",1264,1256,3,5,0,446,441,0,5,0,441,5,1400,954,17,9,0,8,6,1,47,48,10,3,11,9,142,130
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",29,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:45",1402,1387,9,6,0,571,565,0,6,0,561,10,1600,1029,13,22,4,6,9,4,66,47,17,8,8,9,139,209
34,SIBIU,"ŞCOALA GIMNAZIALĂ NR. 8",31,"MUNICIPIUL SIBIU",143450,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:07:39",1687,1663,15,9,0,566,557,0,9,0,560,6,1800,1234,15,9,0,3,7,2,64,39,17,7,16,6,170,205
34,SIBIU,"ŞCOALA GIMNAZIALA OCNA SIBIULUI",196,"ORAŞ OCNA SIBIULUI",143851,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:16",970,952,7,11,0,535,523,1,11,0,512,23,1047,512,1,4,1,0,2,3,26,47,44,27,41,4,30,282
34,SIBIU,"ŞCOALA GIMNAZIALĂ OCNA SIBIULUI",197,"ORAŞ OCNA SIBIULUI",143851,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:52",991,981,0,8,2,506,496,0,8,2,473,33,1072,566,5,4,1,0,7,0,16,35,53,11,34,4,17,286
34,SIBIU,"ŞCOALA GIMNAZIALĂ OCTAVIAN GOGA RĂŞINARI",328,RĂŞINARI,143520,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:26:16",1539,1529,1,7,2,645,636,0,7,2,601,44,1700,1055,14,1,0,7,10,7,20,82,10,2,33,5,30,380
34,SIBIU,"ŞCOALA GIMNAZIALĂ RADU SELEJAN",83,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:56",1185,1179,0,6,0,327,321,0,6,0,317,9,1398,1072,6,9,0,3,3,1,51,21,8,1,3,3,95,113
34,SIBIU,"ŞCOALA GIMNAZIALĂ RADU SELEJAN",84,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:50:51",977,963,5,9,0,328,316,3,9,0,324,4,1000,672,3,5,2,1,4,1,50,45,8,4,3,3,79,116
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",77,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:10",1322,1316,1,5,0,475,470,0,5,0,465,10,1600,1125,15,10,1,8,8,1,64,47,8,1,6,5,109,182
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",81,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:40:00",1227,1221,1,5,0,271,266,0,5,0,267,4,1600,1329,7,4,1,7,2,0,27,17,8,1,3,1,61,128
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",80,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:50",1205,1200,0,5,0,369,364,0,5,0,365,4,1400,1031,5,4,0,2,10,0,47,33,4,2,4,7,87,160
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",79,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:26",1021,1017,0,4,0,310,306,0,4,0,299,11,1200,890,3,3,3,2,2,0,33,26,4,1,7,8,84,123
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",78,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:41",1277,1270,0,7,0,375,368,0,7,0,369,6,1400,1025,6,7,2,2,9,0,67,40,5,1,5,4,86,135
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",76,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:11",1373,1363,1,9,0,318,309,0,9,0,310,8,1600,1282,7,6,3,3,4,1,39,25,3,1,4,7,84,123
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGELE FERDINAND",75,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:19:52",1256,1247,0,9,0,305,296,0,9,0,298,7,1400,1095,5,6,3,5,6,0,34,24,13,4,4,5,67,122
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGINA MARIA",43,"MUNICIPIUL SIBIU",143450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:43",1177,1159,10,8,0,444,435,1,8,0,436,8,1400,956,22,11,1,3,8,0,74,42,7,1,4,6,129,128
34,SIBIU,"ŞCOALA GIMNAZIALĂ REGINA MARIA",44,"MUNICIPIUL SIBIU",143450,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:19:55",1096,1075,9,12,0,369,357,0,12,0,365,4,1201,832,15,8,0,2,7,1,65,38,4,1,9,4,95,116
34,SIBIU,"ŞCOALA GIMNAZIALĂ RUJA",157,"ORAŞ AGNITA",143682,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:08:14",962,952,1,5,4,438,429,0,5,4,402,36,1000,562,4,0,0,6,2,24,37,42,3,5,10,5,33,231
34,SIBIU,"ŞCOALA GIMNAZIALĂ RUŞI",341,SLIMNIC,145603,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:43:26",735,708,4,11,12,434,410,1,11,12,391,43,820,386,1,4,1,9,3,1,20,22,119,6,35,27,29,114
34,SIBIU,"ŞCOALA GIMNAZIALĂ ŞAROŞ PE TÎRNAVE",190,"ORAŞ DUMBRĂVENI",143806,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:15:33",1451,1425,1,11,14,721,696,0,11,14,667,54,1450,729,2,3,1,8,3,1,9,381,6,7,8,12,19,207
34,SIBIU,"ŞCOALA GIMNAZIALĂ SAVA POPOVICI BARCIANU RĂŞINARI",329,RĂŞINARI,143520,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:41:32",1477,1471,1,5,0,581,576,0,5,0,557,24,1600,1019,5,0,0,6,7,1,29,51,15,0,29,3,36,375
34,SIBIU,"SCOALA GIMNAZIALA SEICA MARE",344,"ŞEICA MARE",145667,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:37:44",868,860,0,6,2,406,398,0,6,2,390,16,1000,594,2,1,0,4,4,3,33,29,31,8,38,18,15,204
34,SIBIU,"SCOALA GIMNAZIALA SEICA MARE",343,"ŞEICA MARE",145667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:38",959,927,0,10,22,523,491,0,10,22,488,35,1200,677,3,3,2,4,11,6,22,35,25,3,39,31,14,290
34,SIBIU,"ŞCOALA GIMNAZIALĂ SLIMNIC",340,SLIMNIC,145603,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:03:54",1056,1044,2,3,7,586,576,0,3,7,548,38,1150,564,1,2,1,33,4,3,38,29,24,4,58,25,44,282
34,SIBIU,"ŞCOALA GIMNAZIALĂ SLIMNIC",339,SLIMNIC,145603,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:11",1316,1283,4,16,13,727,700,0,16,11,652,75,1450,723,1,5,2,71,4,8,43,36,31,3,104,20,34,290
34,SIBIU,"SCOALA GIMNAZIALA SURA MICA",364,"ŞURA MICĂ",145792,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:11",1440,1413,9,13,5,759,741,0,13,5,701,58,1500,741,4,3,0,11,19,22,28,106,9,2,8,6,46,437
34,SIBIU,"ŞCOALA GIMNAZIALA VESEUD",342,SLIMNIC,145603,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:37",173,163,0,10,0,89,79,0,10,0,77,12,180,91,0,0,0,4,1,2,3,10,14,0,4,5,5,29
34,SIBIU,"ŞCOALA PRIMARĂ AMNAŞ",208,"ORAŞ SĂLIŞTE",145499,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:26",362,348,4,6,4,157,145,2,6,4,153,4,391,234,0,1,1,1,1,1,6,10,2,0,5,1,7,117
34,SIBIU,"ŞCOALA PRIMARĂ APOȘ",238,BÂRGHIŞ,144232,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:21",283,275,1,7,0,149,142,0,7,0,126,23,300,151,0,1,0,3,2,0,53,25,4,3,0,1,2,32
34,SIBIU,"ŞCOALA PRIMARĂ ARMENI",290,LOAMNEŞ,144795,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:03",419,409,0,6,4,201,191,0,6,4,181,20,460,259,2,0,1,3,2,0,9,78,2,2,0,1,5,76
34,SIBIU,"SCOALA PRIMARA BOARTA",346,"ŞEICA MARE",145667,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:39",331,322,0,9,0,146,137,0,9,0,139,7,350,204,3,3,0,1,8,0,6,21,7,13,21,4,9,43
34,SIBIU,"ŞCOALA PRIMARA BROŞTENI",316,PĂUCA,145220,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:16",274,269,0,5,0,173,168,0,5,0,167,6,300,127,0,0,0,0,0,0,5,9,0,0,1,2,1,149
34,SIBIU,"SCOALA PRIMARA BUIA",347,"ŞEICA MARE",145667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:54",480,467,2,5,6,214,203,0,5,6,188,26,500,286,1,1,0,3,11,4,9,11,11,3,36,5,6,87
34,SIBIU,"SCOALA PRIMARA COPSA MARE",244,BIERTAN,144198,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:17:50",414,404,3,6,1,212,205,0,6,1,193,19,400,188,1,1,0,0,0,0,10,92,1,1,4,3,1,79
34,SIBIU,"ȘCOALA PRIMARĂ DEALU FRUMOS",296,MERGHINDEAL,144964,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:26",576,544,0,13,19,325,293,0,13,19,286,39,600,275,1,0,0,0,1,0,2,173,4,0,3,5,13,84
34,SIBIU,"SCOALA PRIMARA FOFELDEA",309,NOCRICH,145140,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:07",332,323,0,9,0,240,231,0,9,0,208,32,350,110,1,1,3,0,2,4,4,169,2,0,1,1,3,17
34,SIBIU,"ŞCOALA PRIMARĂ GLÎMBOACA",168,"ORAŞ AVRIG",144054,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 17:31:03",199,188,0,11,0,85,74,0,11,0,81,4,200,115,1,2,1,0,1,2,10,6,0,0,3,2,9,44
34,SIBIU,"ŞCOALA PRIMARĂ HAŞAG",291,LOAMNEŞ,144795,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:39",568,552,3,5,8,269,253,3,5,8,256,13,611,342,1,2,0,0,1,2,5,99,2,1,3,2,8,130
34,SIBIU,"ŞCOALA PRIMARĂ MAG",207,"ORAŞ SĂLIŞTE",145499,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:23",389,373,1,15,0,252,237,0,15,0,219,33,411,159,0,2,0,1,1,2,2,20,2,0,21,1,7,160
34,SIBIU,"ȘCOALA PRIMARĂ METIȘ",301,MIHĂILENI,145042,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:51:51",243,241,2,0,0,86,85,1,0,0,69,17,256,170,1,0,0,0,1,0,1,36,0,0,0,0,0,30
34,SIBIU,"ȘCOALA PRIMARĂ MOVILE",279,IACOBENI,144651,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:41",285,283,1,1,0,148,146,1,1,0,134,14,330,182,0,0,0,0,1,1,1,84,2,0,4,2,6,33
34,SIBIU,"ȘCOALA PRIMARĂ NETUȘ",277,IACOBENI,144651,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:12:52",392,386,0,1,5,235,229,0,1,5,198,37,470,235,0,0,0,1,2,1,0,142,0,0,1,1,5,45
34,SIBIU,"ȘCOALA PRIMARĂ NOU SĂSESC",286,LASLEA,144731,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:12:02",613,600,5,8,0,183,175,0,8,0,170,13,660,477,0,0,1,1,2,1,3,40,6,3,4,1,23,85
34,SIBIU,"ŞCOALA PRIMARĂ NR. 2 COPŞA MICĂ, STRADA TÂRNĂVIOARA, NR.76",185,"ORAŞ COPŞA MICĂ",143771,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:50",454,444,1,8,1,190,181,0,8,1,157,33,500,310,4,1,1,3,2,0,13,11,6,5,1,1,10,99
34,SIBIU,"ŞCOALA PRIMARĂ PELIȘOR",239,BÂRGHIŞ,144232,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:07",408,394,0,12,2,228,214,0,12,2,183,31,450,236,0,2,1,1,1,1,27,35,5,3,16,2,2,87
34,SIBIU,"ŞCOALA PRIMARA PRESACA",317,PĂUCA,145220,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:13",301,296,0,4,1,205,200,0,4,1,197,8,330,125,0,1,0,0,4,0,1,10,0,0,1,2,3,175
34,SIBIU,"SCOALA PRIMARĂ PROD",273,HOGHILAG,144615,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:52",219,193,1,13,12,146,121,0,13,12,131,15,220,74,0,1,0,1,0,0,2,88,1,0,2,2,2,32
34,SIBIU,"SCOALA PRIMARA RICHIS",243,BIERTAN,144198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:44",664,639,8,5,12,334,315,2,5,12,313,21,700,366,1,1,0,0,1,0,6,91,2,4,1,0,7,199
34,SIBIU,"ȘCOALA PRIMARĂ ROANDOLA",285,LASLEA,144731,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:43",267,252,5,10,0,65,53,2,10,0,57,8,280,215,0,0,0,0,0,0,1,16,2,1,6,0,6,25
34,SIBIU,"ŞCOALA PRIMARĂ ROD",370,TILIŞCA,145907,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:32",330,323,0,6,1,200,193,0,6,1,183,17,400,200,1,2,0,1,0,4,5,33,1,3,20,1,5,107
34,SIBIU,"SCOALA PRIMARA RUSCIORI",365,"ŞURA MICĂ",145792,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:38",617,611,2,4,0,410,406,0,4,0,314,96,700,290,1,0,1,79,49,1,7,19,3,0,3,0,16,135
34,SIBIU,"SCOALA PRIMARA SEICA MARE",345,"ŞEICA MARE",145667,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:39",906,881,0,13,12,451,426,0,13,12,431,20,1000,549,9,4,0,5,8,10,24,22,25,7,94,23,31,169
34,SIBIU,"ȘCOALA PRIMARĂ - SÎNGĂTIN",223,"APOLDU DE JOS",143922,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:27",241,207,3,25,6,189,158,0,25,6,177,12,249,60,0,1,0,0,1,0,3,37,5,2,2,0,11,115
34,SIBIU,"ȘCOALA PRIMARĂ ȘOMARTIN",256,BRUIU,144410,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:12",345,320,5,15,5,159,137,2,15,5,139,20,350,191,2,23,0,0,4,0,8,12,3,0,24,0,4,59
34,SIBIU,"ȘCOALA PRIMARĂ STEJĂRIȘU",276,IACOBENI,144651,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:40",426,421,0,5,0,193,188,0,5,0,170,23,500,307,0,0,0,0,1,0,0,91,2,1,1,12,8,54
34,SIBIU,"ŞCOALA PRIMARA ŞTENEA",348,"ŞEICA MARE",145667,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:50",139,129,0,10,0,81,71,0,10,0,69,12,150,69,0,0,0,0,4,0,3,11,4,2,5,2,2,36
34,SIBIU,"ȘCOALA PRIMARĂ ŢAPU",298,MICĂSASA,144991,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:50:21",646,626,1,17,2,364,344,1,17,2,347,17,800,436,2,1,0,2,4,7,78,154,7,5,1,0,6,80
34,SIBIU,"SCOALA PRIMARA ŢICHINDEAL",311,NOCRICH,145140,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:29",144,129,2,10,3,102,89,0,10,3,94,8,150,48,1,2,0,0,1,0,2,37,2,3,1,1,3,41
34,SIBIU,"SCOALA PRIMARĂ VELȚ",235,BAZNA,144152,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:41",478,465,1,9,3,220,208,0,9,3,205,15,500,280,1,1,0,0,0,2,4,31,1,3,9,33,1,119
34,SIBIU,"ŞCOALA PRIMARĂ VESEUD",261,CHIRPĂR,144456,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:50",154,148,1,5,0,67,62,0,5,0,60,7,200,133,0,1,0,1,0,1,12,22,1,0,0,1,2,19
34,SIBIU,"ŞCOALA PRIMARĂ ZLAGNA",240,BÂRGHIŞ,144232,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:27",153,136,3,14,0,96,81,1,14,0,87,9,150,54,0,0,1,0,0,0,11,7,1,2,1,1,1,62
34,SIBIU,"ŞCOLA GIMNAZIALĂ BRADU",166,"ORAŞ AVRIG",144054,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 17:23:06",890,880,3,5,2,370,362,1,5,2,346,24,1000,630,6,1,0,0,6,3,9,28,4,2,9,0,33,245
34,SIBIU,"ŞCOLA PRIMARĂ SĂCĂDATE",167,"ORAŞ AVRIG",144054,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 17:15:12",506,501,0,5,0,219,214,0,5,0,213,6,550,331,1,4,0,2,1,2,8,22,3,6,9,2,42,111
34,SIBIU,"SEDIUL ADMINISTRATIV DISPENSAR",336,ROŞIA,145408,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:26",425,410,0,13,2,275,260,0,13,2,243,32,460,185,1,1,1,3,7,2,19,6,19,0,98,5,7,74
34,SIBIU,"SEDIU PRIMARIA",219,ALŢINA,143888,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:53:22",1115,1047,3,25,40,720,655,0,25,40,624,96,1200,480,0,0,0,3,4,9,107,161,1,6,95,5,33,200
34,SIBIU,"SPAŢIU CU ALTĂ DETINAŢIE",128,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:47",1182,1165,5,11,1,391,379,0,11,1,375,16,1300,909,2,2,1,2,2,1,39,37,7,16,6,4,40,216
34,SIBIU,"STADIONUL MUNICIPAL GAZ METAN",112,"MUNICIPIUL MEDIAŞ",143619,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 22:27:00",836,825,1,10,0,261,251,0,10,0,253,8,1000,739,4,1,0,3,5,3,22,21,2,24,4,4,18,142
34,SIBIU,"UNIVERSITATEA LUCIAN BLAGA",146,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:38",1127,1115,1,11,0,319,308,0,11,0,310,9,1200,881,1,2,0,1,1,3,26,33,4,14,8,0,12,205
34,SIBIU,"UNIVERSITATEA LUCIAN BLAGA",147,"MUNICIPIUL MEDIAŞ",143619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:02",1409,1391,9,9,0,423,414,0,9,0,411,12,1500,1077,4,2,0,2,1,0,39,47,7,17,5,6,19,262
34,SIBIU,"VESTIAR SPARTA",111,"MUNICIPIUL MEDIAŞ",143619,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-30 12:06:58",786,750,28,8,0,239,231,0,8,0,233,6,900,661,0,4,0,3,4,1,19,15,5,30,2,1,15,134
