county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRĂGAN GYÖRGY-PARTIDUL NAȚIONAL LIBERAL-voturi","ROMAN CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","MÉSZÁROS GÁBOR-PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-voturi","PORUMB SEBASTIAN-NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi","TOKOS GABRIELA-LAVINIA-PARTIDUL NAȚIONAL LIBERAL-voturi","GROZEA MARIAN-PARTIDUL PRO ROMÂNIA-voturi","VAJDA ZOLTÁN-ALIANȚA USR PLUS-voturi","MOTRESCU VASILE-CLAUDIU-PARTIDUL NAȚIONAL LIBERAL-voturi","LEANCU COSMIN-IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MUNTEANU LAURENŢIU-ION-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","DAN OCTAVIAN-PARTIDUL NOUA DREAPTĂ-voturi","LUDU ALEXANDRU-GHEORGHIŢĂ-ALIANȚA USR PLUS-voturi","DECEANU VALENTIN-GHEORGHE-voturi","BODEAN GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","SANDRU CIPRIAN-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ZAMFIR VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","BLAJ ERONIM-PARTIDUL MIȘCAREA POPULARĂ-voturi","BERCEANU SORIN-NICOLAE-PARTIDUL PRO ROMÂNIA-voturi","PLOSCARIU IOAN-CIPRIAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","CERNAT CLAUDIU-PARTIDUL RE:START ROMÂNIA-voturi","ARSENE SERGIU-voturi","FEROIU IOAN-COSMIN-PARTIDUL NAȚIONAL LIBERAL-voturi","DIA DORIN-LEONTE-PARTIDUL PRO ROMÂNIA-voturi","JIGĂREA GHEORGHE-IOAN-ALIANȚA USR PLUS-voturi","CSIKI KALMAN-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","NOAPTEŞ ION-PARTIDUL SOCIAL DEMOCRAT-voturi","CONSTANDIN IOAN-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","MARŞAVELA IRIMIA-PARTIDUL NAȚIONAL LIBERAL-voturi","OLARU DANIEL-PARTIDUL MIȘCAREA POPULARĂ-voturi","CONSTANDIN VASILE-PARTIDUL PRO ROMÂNIA-voturi","GRIJAN VERONICA-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","FARKAS STEFAN-GABRIEL-ALIANȚA USR PLUS-voturi","TODEA IOAN RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","PĂLĂŞAN MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","RADU CRISTIAN-VASILE-ALIANȚA ""USR PLUS FDGR""-voturi","POPA SIMION-PARTIDUL SOCIAL DEMOCRAT-voturi","VOCILĂ LIVIU IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","IACOB ALEXANDRU-PARTIDUL PRO ROMÂNIA-voturi","BELU ION-LUCIAN-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","MERTENSACKER MARTIN MARIA-FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","SUCIU SORIN-AUREL-PARTIDUL NAȚIONAL LIBERAL-voturi","FLUERAŞ MOISE-PARTIDUL SOCIAL DEMOCRAT-voturi","CĂIAN MARIUS-DANIEL-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","FĂINIŞI IOAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","BOERIU MARIUS-IOSIF-PARTIDUL PRO ROMÂNIA-voturi","DRAGOMIR MIHAI-PARTIDUL SOCIAL DEMOCRAT-voturi","GRUSEA VIOREL-PARTIDUL NAȚIONAL LIBERAL-voturi","TOMA GHEORGHIŢĂ-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","GROSU PETRIŞOR OVIDIU-PARTIDUL PRO ROMÂNIA-voturi","ŢINTEA NARCIS RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","COJOCARU GICU-PARTIDUL NAȚIONAL LIBERAL-voturi","ANUŢOIU ELENA-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","NAN JENIŢA-PARTIDUL MIȘCAREA POPULARĂ-voturi","GRIGORIU CARMEN-DENISIA-PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","FORFOTĂ IONUŢ-LUCIAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","GRAPĂ MIHAI-ALIANȚA USR PLUS-voturi","CREŢU RAREŞ-ALEXANDRU-PARTIDUL OAMENILOR LIBERI-voturi","HAMSEA PETER-THOMAS-voturi","BALAŞI SORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","IAKAB ARPAD-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","COLŢEA GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","GREAVU CORNEL-PARTIDUL NAȚIONAL LIBERAL-voturi","FOGOROŞ IOAN-VIOREL-PARTIDUL ECOLOGIST ROMÂN-voturi","LĂZĂROAE IOAN-AUREL-voturi","GUŞEILĂ GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","OLAIANOŞ VALERIU-PARTIDUL PRO ROMÂNIA-voturi","GRAMA CLAUDIU-ADRIAN-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","POPA ZACHIU-PARTIDUL NAȚIONAL LIBERAL-voturi","CIOLAN ADRIAN-MIRCEA-PARTIDUL MIȘCAREA POPULARĂ-voturi","STRÎMTU VIOREL-ALIANȚA USR PLUS-voturi","TAUS SORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","CÎŞLARU NICOLETA-PARTIDUL MIȘCAREA POPULARĂ-voturi","RUSEI PETRU-RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","MĂNĂILĂ PETRU-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PÂTEA MARIAN-FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BĂCIOIU NICOLAE-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","DRUGAN PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","GÂRBACEA IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","DUCHIN ILIE-FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","ŢICOIU IOAN-PARTIDUL PRO ROMÂNIA-voturi","NECULA SAMOILĂ-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","MATEI PAUL-VLAD-ALIANȚA USR PLUS-voturi","VELICAN ONORIU-AURELIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","HUŢANU SERGIU-IONUŢ-PARTIDUL MIȘCAREA POPULARĂ-voturi","FUMEA AUREL-PARTIDUL PRO ROMÂNIA-voturi","DONICI NICOLAE-EUGEN-ALIANȚA ELECTORALĂ ""PSD ALDE""-voturi","DIMA PAUL-DAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","NAN MIRELA-ALIANȚA USR PLUS-voturi","SEFCENCO ADRIAN-CRISTIAN-voturi","COSTEA ANTOANELA-voturi","OLTEAN MIHAI-ALIANȚA ELECTORALĂ ""PSD ALDE""-voturi","GRECU GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","MILEA NICOLAE-PARTIDUL MIȘCAREA POPULARĂ-voturi","POP LAURENŢIU-GEORGE-ALIANȚA USR PLUS-voturi","GRANCEA ADRIAN VIRGIL-PARTIDUL VERDE-voturi","DÂMBOIU DANIEL-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","BUTA IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","GHINDEA MIRCEA-PARTIDUL PRO ROMÂNIA-voturi","ANDRON FLORIN-OVIDIU-PARTIDUL NAȚIONAL LIBERAL-voturi","KELEMEN JOZSEF-ATTILA-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MACOVEI LUCIAN-IOAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","BRÂNZEA BOGDAN-GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CAZAC CONSTANTIN-DORIN-voturi","GLIGORAŞ IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","OPREA LUCIAN VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","NICA BUJOR-ADRIAN-PARTIDUL MIȘCAREA POPULARĂ-voturi","CĂPĂŢÎNĂ ADRIAN-PARTIDUL PRO ROMÂNIA-voturi","LŐRINCZ BELA-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PELEI HORIA-PARTIDUL NAȚIONAL LIBERAL-voturi","ŞONA ŞTEFAN-DORU-PARTIDUL SOCIAL DEMOCRAT-voturi","BOERIU IOAN-IANCU-PARTIDUL NAȚIONAL LIBERAL-voturi","VAIDA BUCUR-PARTIDUL SOCIAL DEMOCRAT-voturi","DUMBRAVĂ IOAN-PARTIDUL PRO ROMÂNIA-voturi","MOGA GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","GUŞEILĂ ADRIAN-MIRCEA-PARTIDUL MIȘCAREA POPULARĂ-voturi","PALER GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","VĂCARIU VASILE-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","ERSENI VASILE-LIVIU-PARTIDUL PRO ROMÂNIA-voturi","BORICEAN NISTOR-PARTIDUL NAȚIONAL LIBERAL-voturi","TAUS LARIN-MIHAI-PARTIDUL SOCIAL DEMOCRAT-voturi","TAFLAN IOAN ŞERBAN-PARTIDUL SOCIAL DEMOCRAT-voturi","PUIA PETRU-IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","PIRĂU DOREL-IOAN-PARTIDUL MIȘCAREA POPULARĂ-voturi","BOERIU CONSTANTIN GABRIEL-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","PIRĂU IOAN-PARTIDUL ECOLOGIST ROMÂN-voturi","ZARĂ ION-voturi","ENESCU IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MANEA IONIŢĂ-MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","GÂRBACEA FLORIN-GEORGE-ALIANȚA USR PLUS-voturi","ŞINDILARIU THOMAS-FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","BARABÁS LASZLO-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ORŢAN OVIDIU-FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","SCRIPCARU GEORGE-PARTIDUL NAȚIONAL LIBERAL-voturi","SUSANU CLAUDIU-SORIN-PARTIDUL PRO ROMÂNIA-voturi","MIHAI COSTEL-PARTIDUL MIȘCAREA POPULARĂ-voturi","IALOMIŢIANU GHEORGHE-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","RADU VIOLETA-DUMITRA-PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ONESCU CORNEL-CĂTĂLIN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","BRATOSIN LAURA-IOANA-PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","SÎRBU DANIELA-MARIA-PARTIDUL ROMÂNIA MARE-voturi","COLIBAN ALLEN-ALIANȚA USR PLUS-voturi","ŞOVĂIALĂ ŞERBAN-voturi","DRUŢĂ RAUL-PARTIDUL PRO ROMÂNIA-voturi","ALBU ERWIN-VLAD-PARTIDUL NAȚIONAL LIBERAL-voturi","BUHNICI PETRICĂ-PARTIDUL MIȘCAREA POPULARĂ-voturi","CÎMPEANU PAUL-MIHAI-ALIANȚA ELECTORALĂ ""PSD ALDE""-voturi","PARASCHIVESCU OVIDIU-ROMULUS-ALIANȚA USR PLUS-voturi","CHIRA-ADAM RAIMOND-PARTIDUL VERDE-voturi","AXENTE GHEORGHE RADU-voturi","CLONŢ DAN-VALENTIN-PARTIDUL PRO ROMÂNIA-voturi","NEGRILĂ ION-PARTIDUL SOCIAL DEMOCRAT-voturi","MITRIC RADU-TEODOR-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ANDRONE BOGDAN-IONUŢ-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","CUPU LUCIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","DARĂU AMBROZIE-IRINEU-ALIANȚA USR PLUS-voturi","BORTA RALUCA-MARIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MUNTEAN GHEORGHE-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","SUCACIU GHEORGHE-voturi","ONACĂ ION-DANIEL-PARTIDUL PRO ROMÂNIA-voturi","STOEA GHEORGHE-PARTIDUL MIȘCAREA POPULARĂ-voturi","POPA VIRGIL-PARTIDUL SOCIAL DEMOCRAT-voturi","STERPU CIPRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","GÉCZI GELLÉRT-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","BURDULEA PAUL-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","CSEH EMIL-ALIANȚA USR PLUS-voturi","DAMIAN AURELIAN-PARTIDUL ECOLOGIST ROMÂN-voturi","NIŢESCU CIPRIAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","FLIUNDRA IONEL-PARTIDUL NAȚIONAL LIBERAL-voturi","DERMENGIU VALENTIN-PARTIDUL PRO ROMÂNIA-voturi","BABII MIHAELA-PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ŞTEFAN CĂTĂLIN-ALIANȚA USR PLUS-voturi","MATEESCU MARIUS-PARTIDUL SOCIAL DEMOCRAT-voturi","GRIGORE FLORINA-LUMINIŢA-PARTIDUL PRO ROMÂNIA-voturi","CIOBANU SORIN-IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","POP VALENTIN-GHEORGHE-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","CHERCIU OANA-ELENA-ALIANȚA USR PLUS-voturi","FLEŞIERU SEBASTIAN-CONSTANTIN-PARTIDUL ECOLOGIST ROMÂN-voturi","LUPU MARIAN-BLOCUL UNITĂȚII NAȚIONALE-voturi","CONSTANTIN DĂNUŢ-voturi","SĂNDULESCU MIRCEA-ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BUTNARIU LIVIU-CĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi","LAZĂR GHEORGHE-PARTIDUL PRO ROMÂNIA-voturi","MOTRESCU HORIA-MIHAI-ALIANȚA USR PLUS-voturi","MARTINESCU ERWIN-EMILIAN-PARTIDUL ECOLOGIST ROMÂN-voturi","STUPARU ALEXANDRU-voturi","MOISE MARIA-CODRUŢA-PARTIDUL PRO ROMÂNIA-voturi","OPRIŞ ALEXANDRU-PARTIDUL NAȚIONAL LIBERAL-voturi","BĂRDAŞ NICOLAE-LIVIU-PARTIDUL SOCIAL DEMOCRAT-voturi","DANCIU RADU-IOAN-voturi","BÂRSAN IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","CRISTIAN GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","BERTEA CAMELIA ELENA-ALIANȚA USR PLUS-voturi","STANEA DANIEL-CONSTANTIN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","TABACU TRAIAN-PARTIDUL RE:START ROMÂNIA-voturi","STÎNEA TIMOTEI-VALENTIN-voturi","ALDEA-ILIE MIRCEA-PARTIDUL PRO ROMÂNIA-voturi","DAN ALEXANDRU-PARTIDUL MIȘCAREA POPULARĂ-voturi","BANCIU IONUŢ-SORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","IGRIŞAN ALEXANDRU-LUCIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","TIPEIU NICOLAE-ADRIAN-ALIANȚA USR PLUS-voturi","MIRICĂ OVIDIU-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","ŢICLETE BOGDAN-ALEXANDRU-voturi","GERGELY JÁNOS-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","LĂCĂTUŞ GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","GYERŐ BARNA-ALPÁR-PARTIDUL NAȚIONAL LIBERAL-voturi","OVESEA OVIDIU-ALEXANDRU-PARTIDUL MIȘCAREA POPULARĂ-voturi","PĂTRAN ION-PARTIDUL SOCIAL DEMOCRAT-voturi","STOICA OVIDIU-MARIUS-PARTIDUL NAȚIONAL LIBERAL-voturi","GRANCEA CORNELIU-voturi","PERŞOIU ALEXANDRU-CĂTĂLIN-PARTIDUL SOCIAL DEMOCRAT-voturi","DRĂGOIU IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","APAFI MIHAI-FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BANFI ARSENIE-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","POPA DAN-CĂTĂLIN-PARTIDUL MIȘCAREA POPULARĂ-voturi","GABOR ADRIAN-PARTIDUL PRO ROMÂNIA-voturi","GĂINĂ VASILICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","NEDELEA GHEORGHE-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","COMŞA MIRCEA-LEONARD-PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","BULARCA PETRE-voturi","CĂRĂVAN IONUŢ-SILVIU-PARTIDUL SOCIAL DEMOCRAT-voturi","EPUREANU ION-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MUCEA GHEORGHE-GABRIEL-voturi","LAZEA GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","RĂDULEŢ DORIAN-IOAN-PARTIDUL PRO ROMÂNIA-voturi","BĂRGĂOANU IOAN-CRISTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MORARIU NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi","HAŞU LUCIAN-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ANDREAŞ VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","CIOCOIU GHEORGHE-voturi","DINULESCU ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","CONSTANTINA RAUL-IULIU-PARTIDUL PRO ROMÂNIA-voturi","MLADIN TIBERIU-IONUŢ-PARTIDUL MIȘCAREA POPULARĂ-voturi","POP ALEXANDRU-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","POIANĂ SEBASTIAN-ADRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","ARHIRE MARIAN-EUSEBIU-ALIANȚA USR PLUS-voturi","HĂRŢĂGANU-CHINCIŞAN DORIN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","BIRIŞ COSMIN-voturi","BUZATU DUMITRU-ADRIAN-voturi","PALTIN CRISTINEL-PARTIDUL NAȚIONAL LIBERAL-voturi","KOVÁCS ZOLTAN-MARK-ALIANȚA USR PLUS-voturi","DĂNEŢIU SILVIU-voturi","CIOVICĂ IULIAN-GHEORGHE-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","POPA ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","GOILĂ DANIEL-PARTIDUL MIȘCAREA POPULARĂ-voturi","BRAGHEŞ IOAN-DORIN-PARTIDUL PRO ROMÂNIA-voturi","BÂRLEZ VICTOR-PARTIDUL NAȚIONAL LIBERAL-voturi","MUNTEAN IOAN-CLAUDIU-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","BĂLAN GABRIELA-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","CĂTOI LUCIAN-PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","POPA IOAN-ALIANȚA USR PLUS-voturi","FLUCUŞ DUMITRU-PARTIDUL NAȚIONAL LIBERAL-voturi","NĂNĂU GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","TIMIŞ DĂNUŢ-IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","PITICAŞ IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MARHAO CRISTINEL-ALIANȚA USR PLUS-voturi","VÎLCU LAURENŢIU-PARTIDUL MIȘCAREA POPULARĂ-voturi","TAIZS JÁNOS-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","BRUMAR MARIAN-PARTIDUL PRO ROMÂNIA-voturi","BEŞCHEA SEVERIUS-FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BEŞCHEA GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","OŢELAŞ CONSTANTIN-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","SZAKAL ANDREI-ALIANȚA USR PLUS-voturi","SZÁSZ ATTILA-voturi","KAJCSA ÁRPÁD-voturi","BLENDICA DORINEL-PARTIDUL NAȚIONAL LIBERAL-voturi","BOALII GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","COMŞA MARIAN-AUREL-PARTIDUL MIȘCAREA POPULARĂ-voturi","ŞERBAN VASILE-ADRIAN-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","MARŞAVELA VIRGIL-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","MOCANU IOAN-GIGEL-PARTIDUL PRO ROMÂNIA-voturi","TATU-ZOSIM IONUŢ-ALIANȚA ELECTORALĂ ""PSD ALDE""-voturi","ŞCHIOPEA EMIL-MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","JOLIFF ERWAN FRANCOIS MICHEL MARIE-ALIANȚA USR PLUS-voturi","COSTEA EUGEN-IULIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","GROVU ADRIAN-CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","STANCIU IOAN-ŞTEFAN-PARTIDUL MIȘCAREA POPULARĂ-voturi","SAVU MIHAI-CHRISTIAN-PARTIDUL PRO ROMÂNIA-voturi","STANCIU TRAIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","RASU CRISTEL-PARTIDUL PRO ROMÂNIA-voturi","BĂDILĂ MARIANA-ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","IANCĂU ROXANA-PARTIDUL MIȘCAREA POPULARĂ-voturi","ŞCHIOPU SILVIU-MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","OPREA NICOLAE-DAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","NOAGHIU ANDREEA-MARIA-voturi","GAL ŞTEFAN-VIOREL-PARTIDUL NAȚIONAL LIBERAL-voturi","CHIRILAŞ TIBERIU-NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi","IOANI FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","CRISTEA MARIUS-VASILE-PARTIDUL MIȘCAREA POPULARĂ-voturi","FUCIU ADRIAN-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","BÎRSAN GHEORGHE-AUGUSTIN-ALIANȚA USR PLUS-voturi","OSALCIUC GHEORGHE-MARIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","BICA ALEXANDRU-OVIDIU-PARTIDUL SOCIAL DEMOCRAT-voturi","OPRIŞ MARIA-ROXANA-voturi","MUNTEAN GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","DODA MARIUS-ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","DAVIDOIU GHEORGHE-PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","TRIFU GHEORGHE-RADU-PARTIDUL PRO ROMÂNIA-voturi","TACHE DAN-ALIANȚA USR PLUS-voturi","BOTEA ROBERT-voturi"
8,BRAŞOV,APAŢA,40526,1,FINAL,UAT,P,P_CE,"2020-09-28 11:12:33",2486,2428,1,27,30,1480,1423,0,27,30,1419,61,2700,1220,714,42,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
